gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,email,occyp_type,family_size,begin_month,ID
0,1,1,12.506177237980511,3,2,1,1,19960,8.644706511715198,0,0,9,2,38,662
0,1,1,11.813030057420567,3,1,1,1,14687,6.668228248417403,0,0,2,3,37,1473
0,0,1,11.813030057420567,3,1,5,1,16891,8.11162807830774,1,0,5,2,38,1474
1,0,1,11.967180737247824,2,1,1,1,17474,7.050122520269059,0,0,3,2,11,1475
1,0,1,12.100712129872347,2,1,1,1,15208,8.57810012631976,0,0,3,2,14,1476
0,0,1,12.218495165528731,2,1,3,1,13920,6.807934943699926,0,0,6,1,40,1477
0,0,0,11.630708500626612,2,2,1,1,13876,7.6093665379542115,1,0,1,2,23,1478
1,0,1,12.343658308482738,2,1,2,1,16481,7.164720378771857,1,0,5,1,40,1479
0,0,0,11.70766954176274,2,1,5,1,12716,5.976350909297934,1,0,6,3,25,1480
1,1,0,12.323855681186558,3,1,1,1,14636,8.25608813381491,0,0,1,4,15,1481
1,1,1,11.630708500626612,2,1,1,1,12733,8.066521490469993,1,0,5,2,8,1342
0,0,1,11.407564949312402,2,1,5,1,13417,5.869296913133774,1,0,9,2,6,1482
1,1,1,12.323855681186558,3,1,5,1,17706,8.020927718981577,0,0,3,2,24,1483
1,1,1,11.610505793309093,2,2,2,1,14129,8.658519127506672,0,0,1,1,43,1484
0,0,1,11.813030057420567,2,1,3,1,14874,7.786551806428712,0,0,6,3,15,799
0,0,1,12.323855681186558,3,1,4,1,20924,6.957497370876951,0,0,12,1,60,1485
0,0,0,12.323855681186558,2,1,1,1,11100,8.045267716607803,0,0,9,3,31,1486
1,1,0,12.911642346088676,2,2,1,1,18655,8.071218539969863,1,0,11,2,26,1487
0,0,1,11.407564949312402,2,1,1,1,16274,7.322510433997394,0,0,13,2,14,1488
0,0,0,11.877568578558138,2,1,1,3,16641,9.20923976653215,1,0,2,2,43,1489
0,0,1,11.813030057420567,1,1,1,1,21647,0.0,0,0,1,2,41,1490
0,1,1,11.119882876860622,4,2,1,1,11831,8.237214703349489,1,0,6,4,25,301
0,1,1,11.407564949312402,4,1,1,1,12690,8.401108712395436,0,0,13,4,30,1491
0,1,0,11.813030057420567,1,1,1,1,21610,0.0,0,0,1,2,7,1492
0,0,0,11.813030057420567,4,2,1,1,18197,8.39366870513074,1,0,9,2,56,1493
0,0,1,12.323855681186558,3,1,1,1,14058,8.214735833382303,0,0,15,3,4,1494
1,1,1,12.66032791780777,3,1,1,2,10317,5.700443573390687,0,0,1,3,38,1495
0,1,0,12.323855681186558,2,1,4,1,12522,6.419994928147142,1,0,3,1,7,1496
1,1,0,12.218495165528731,2,1,1,1,8655,6.97354301952014,0,1,6,2,15,1497
0,0,1,11.813030057420567,2,1,1,1,15595,8.065893546964274,0,0,3,2,7,1498
0,1,1,12.130270932113891,1,1,4,1,23584,0.0,0,0,1,1,55,1499
1,1,0,12.419165860990882,2,1,1,2,12149,5.278114659230517,0,0,5,4,9,1500
0,0,0,11.630708500626612,2,2,2,6,12788,6.2766434893416445,1,0,6,1,21,1501
1,1,1,12.173032791451973,2,1,1,1,10439,7.719129840906732,1,0,6,3,40,1502
1,1,1,12.363076394339839,2,1,1,1,11511,8.192016914536875,0,0,11,3,50,1503
0,1,1,12.506177237980511,2,2,2,1,10679,7.086737934510577,0,0,1,1,34,1504
0,0,1,11.813030057420567,2,1,1,1,24449,8.025189321890835,0,0,7,2,37,1505
0,1,0,12.66032791780777,2,1,1,1,19441,8.310169021981912,0,0,8,2,52,1506
0,0,1,12.729320789294722,3,1,1,1,14840,7.3395376954076745,0,0,2,3,12,1507
1,0,1,12.218495165528731,4,2,1,1,10756,7.764720544771477,0,0,6,3,28,1508
1,0,1,11.967180737247824,2,2,1,1,14023,8.361941906144946,1,0,3,2,31,1509
0,1,1,12.400816722322686,3,2,2,4,23198,7.014814351275545,0,0,8,4,5,1510
1,0,0,12.218495165528731,3,2,1,1,13040,7.1098794630722715,1,0,6,3,42,556
0,1,1,12.877740794412995,2,1,1,1,16995,8.890823576004383,0,0,6,2,50,43
0,0,1,11.967180737247824,4,1,1,1,12242,7.6246189861593985,0,0,6,4,17,1511
0,0,0,11.245046019814627,2,1,1,1,10080,6.601230118728877,1,0,2,3,8,1512
1,0,1,11.630708500626612,2,2,1,1,13682,8.605387202152153,1,0,1,3,37,1513
0,0,1,11.813030057420567,2,1,1,1,20301,8.03689677268507,1,0,8,2,38,370
0,0,1,11.547326891687561,2,1,2,1,17461,7.666221925662725,0,0,2,1,31,1514
0,0,1,11.813030057420567,3,1,1,1,12194,7.7354333524996886,0,0,2,5,17,1095
0,1,1,11.877568578558138,2,2,1,1,8977,5.730099782973574,0,0,1,2,23,1515
0,0,1,12.218495165528731,2,2,1,1,12831,6.6895992691789665,1,0,9,2,44,747
0,1,1,12.100712129872347,4,1,1,1,20644,8.262042843966942,0,0,7,2,11,1030
0,0,1,11.245046019814627,2,1,1,1,19380,8.521782643750045,1,0,3,2,31,1516
0,0,0,12.218495165528731,3,2,3,1,15578,8.980927207648378,1,0,1,2,41,1517
0,0,1,11.669929213779893,2,1,1,1,9409,6.937314081223682,0,0,3,2,1,1518
1,1,0,12.218495165528731,2,1,1,1,19398,7.681099001536359,0,0,5,2,17,1519
1,0,1,12.343658308482738,2,1,2,1,16481,7.164720378771857,1,0,5,1,8,1479
0,0,1,12.47227568630483,3,1,3,1,19758,7.519149957669823,0,0,11,1,7,721
0,0,1,11.813030057420567,1,1,1,1,21065,0.0,0,0,1,2,23,1520
1,0,1,12.049418835484797,3,1,1,1,18162,8.48673398393153,0,0,3,2,15,1521
0,1,1,12.323855681186558,3,2,2,1,11202,7.147559271189454,1,0,6,1,13,1522
1,0,1,12.506177237980511,2,1,1,1,12488,8.19118600464279,0,0,4,4,19,1523
0,0,1,11.630708500626612,1,1,1,1,24060,0.0,0,0,1,2,31,1524
0,0,0,11.119882876860622,2,1,1,1,18590,8.12651816878071,0,0,3,2,58,1525
0,1,1,11.547326891687561,1,1,1,1,21671,0.0,0,0,1,2,4,1526
1,0,0,12.100712129872347,2,1,1,1,13643,8.447628728030327,0,0,3,2,29,1527
1,1,1,12.283033686666302,2,1,1,4,17051,7.284820912568604,0,0,3,3,21,1528
0,0,1,11.813030057420567,3,1,1,1,15407,7.496652438168283,0,0,19,2,34,1142
0,0,0,10.976782033219948,1,1,1,1,22327,0.0,0,0,1,2,33,1529
0,1,1,11.630708500626612,2,1,1,1,16958,6.628041376179533,0,0,18,2,51,1530
1,1,1,13.710150042306449,3,2,1,1,9889,6.90875477931522,0,0,8,4,18,1531
0,0,0,11.967180737247824,2,2,1,1,13549,7.964850887447313,0,0,9,3,52,1412
0,0,0,11.779128505744886,2,1,5,1,15140,8.479906606630221,0,0,12,2,20,400
0,1,1,11.119882876860622,1,3,1,1,21350,0.0,0,0,1,2,54,1532
0,0,1,12.323855681186558,2,1,1,2,16110,5.996452088619021,0,0,13,2,30,264
0,0,1,12.793859310432293,3,2,1,1,10685,7.530479995245536,1,0,8,4,23,1533
0,0,1,12.100712129872347,1,2,1,1,18979,0.0,0,0,1,3,25,1534
0,0,0,12.363076394339839,4,2,5,1,21967,8.559486103606488,0,1,6,2,12,171
0,1,1,12.100712129872347,2,1,5,1,12461,6.520621127558696,0,0,2,2,13,1535
0,0,1,12.218495165528731,1,1,1,1,21186,0.0,0,0,1,2,24,1536
1,1,0,11.813030057420567,2,3,1,1,13524,7.165493475060845,0,0,1,3,12,523
1,0,1,11.813030057420567,2,1,1,2,15562,8.965079015408355,0,0,3,2,12,1123
1,1,1,11.99535161421452,1,1,1,1,24507,0.0,0,0,1,2,20,1537
0,0,1,12.66032791780777,3,1,2,1,20092,7.204892510204673,0,0,12,1,18,1538
0,0,1,12.100712129872347,3,1,1,1,21180,7.911690520708339,0,0,1,2,39,1539
0,0,1,12.323855681186558,2,1,4,1,17438,4.962844630259907,0,0,2,1,51,1540
0,0,0,11.05089000537367,2,1,1,1,13405,6.790097235513905,1,0,2,3,46,1541
1,1,0,12.323855681186558,2,1,1,5,15092,6.903747257584598,0,1,5,2,53,1542
0,1,1,11.547326891687561,1,1,1,1,21671,0.0,0,0,1,2,38,1526
0,0,1,12.100712129872347,2,2,2,1,22730,9.504203303503045,1,0,2,1,41,1543
0,1,1,11.407564949312402,1,1,1,1,23118,0.0,0,0,1,2,4,1544
0,0,1,12.66032791780777,2,1,1,1,16901,6.863803391452954,0,0,11,3,48,1088
1,1,0,11.99535161421452,2,1,1,1,13128,6.955592608396297,0,0,3,2,3,263
0,0,1,12.47227568630483,3,1,3,1,19758,7.519149957669823,0,0,11,1,6,721
0,0,1,11.967180737247824,4,1,1,1,19687,9.445254378889308,0,0,7,2,8,1545
1,0,0,12.218495165528731,2,1,1,3,18281,8.187855443695623,0,0,3,2,58,1546
1,1,1,12.261980277468469,2,1,1,1,10435,8.002359546252707,0,0,1,4,46,1547
0,1,1,12.911642346088676,3,2,5,1,19736,5.278114659230517,0,0,9,2,20,1548
0,0,1,12.100712129872347,2,2,5,1,13767,7.5406215286571525,0,0,2,3,6,1549
0,0,0,12.506177237980511,3,1,3,3,16999,7.039660349862076,1,0,2,1,11,443
1,1,0,12.729320789294722,2,1,2,2,11344,8.104703468371108,0,0,6,1,10,135
0,0,1,12.323855681186558,2,1,1,1,23537,8.494743062578646,0,0,7,2,46,1550
0,0,1,10.896739325546411,2,1,1,1,15581,5.236441962829949,0,0,1,3,8,1551
0,0,1,12.240474072247506,3,1,2,1,19569,7.607878073278507,0,0,2,1,30,1552
1,1,0,12.049418835484797,2,1,1,2,11301,7.719129840906732,1,0,3,4,47,1553
0,0,1,11.813030057420567,2,2,1,1,13833,6.42648845745769,0,0,9,3,11,211
1,0,1,13.017002861746503,3,2,1,1,12238,7.690743163541872,1,0,8,4,45,153
0,0,1,11.407564949312402,2,1,1,1,17039,8.901638932300326,0,0,1,2,30,1554
0,0,0,11.715049649060363,2,1,1,1,20952,7.052721049232323,1,1,7,2,13,1344
0,0,0,12.419165860990882,2,1,1,1,15260,6.434546518787453,1,0,3,2,34,1555
0,1,1,12.793859310432293,1,2,1,1,21269,0.0,0,0,1,2,29,545
1,0,1,11.938193200374572,2,1,1,1,12173,5.736572297479192,0,0,3,2,20,1556
0,0,1,11.813030057420567,2,1,1,1,11905,7.81237820598861,0,1,13,2,33,1557
0,1,1,11.302204433654575,2,1,1,1,13170,6.638567789166521,1,0,6,2,11,1558
0,0,0,11.202997783571128,2,1,1,1,14321,8.863474306170954,0,0,7,4,47,186
0,0,1,11.245046019814627,1,1,1,1,20442,0.0,0,0,1,3,15,1559
1,1,0,13.006952525893,4,2,1,3,14906,8.82864061741828,1,0,6,4,28,1560
0,0,0,10.60905725309463,4,1,1,4,13052,7.577121930876679,0,0,13,3,5,1561
1,1,0,12.58621994565405,2,1,2,1,13999,7.3310603052186325,0,0,5,1,18,709
0,1,1,11.813030057420567,2,2,1,1,12274,8.280204233279974,0,0,8,2,37,1562
0,0,1,12.100712129872347,4,2,1,1,11627,7.27931883541462,1,0,1,5,60,1563
0,0,1,11.302204433654575,2,1,1,1,16940,6.335054251498059,0,0,3,2,22,868
0,0,0,11.967180737247824,1,1,1,3,20691,0.0,0,0,1,2,3,761
0,0,1,11.456355113481834,1,4,3,1,22926,0.0,0,0,1,1,18,1564
1,0,0,12.323855681186558,3,2,1,2,13021,8.533656917446903,1,0,8,2,5,828
0,1,1,11.630708500626612,2,2,1,1,9032,6.042632833682381,0,0,8,3,0,1565
0,1,1,13.006952525893,3,2,1,1,12477,6.124683390894205,0,0,8,2,29,1566
1,0,0,12.100712129872347,3,1,1,1,14070,7.356279876550748,1,0,3,2,40,1567
0,0,1,11.407564949312402,2,1,5,1,18682,6.244166900663736,0,0,3,3,1,1568
0,0,0,11.967180737247824,4,1,2,2,9621,7.478734825567875,0,0,7,1,8,1569
0,0,1,11.245046019814627,1,1,1,3,20382,0.0,0,0,1,2,52,1570
0,0,0,11.967180737247824,2,2,5,2,13231,5.308267697401205,0,0,9,2,3,1571
0,1,1,11.547326891687561,2,1,1,1,10761,4.844187086458591,0,0,3,2,20,1572
0,1,1,11.407564949312402,2,1,5,1,17069,5.303304908059076,1,0,2,3,0,1573
0,0,1,12.218495165528731,2,1,1,1,17563,7.446585099157725,1,0,9,2,14,1574
0,0,1,11.967180737247824,1,1,4,1,21497,0.0,0,0,1,1,60,1575
1,1,1,12.100712129872347,2,1,1,1,19200,7.359467638255621,1,1,5,2,34,1576
1,1,1,12.506177237980511,3,2,1,1,15988,6.898714534329988,0,0,1,4,8,1577
1,0,0,12.323855681186558,3,3,1,1,9060,5.247024072160486,1,0,2,2,42,1578
0,1,1,12.218495165528731,2,2,4,1,11998,7.311886164077165,0,0,8,1,32,1579
0,1,0,10.896739325546411,1,1,1,1,22983,0.0,0,0,1,2,25,1580
0,0,1,10.896739325546411,2,2,1,1,13768,6.617402977974478,0,0,1,2,34,1581
1,1,1,12.100712129872347,2,2,1,1,13174,7.815207062189088,0,0,8,4,39,1185
0,0,1,11.184421397998193,1,1,4,1,23694,0.0,0,0,1,1,41,1069
1,0,1,12.323855681186558,2,1,1,1,13788,6.46302945692067,1,0,3,3,40,1582
1,1,1,13.710150042306449,3,2,5,1,16923,7.839131648274333,0,0,11,3,25,1583
0,0,1,12.58621994565405,1,1,2,1,22576,0.0,0,0,1,1,53,404
0,0,0,11.630708500626612,1,1,4,1,22824,0.0,0,0,1,1,34,1584
0,0,1,11.407564949312402,2,2,1,1,9086,6.5998704992128365,0,0,6,3,11,1585
0,1,1,14.269765830241871,3,2,2,1,10142,7.8160138391590275,0,0,8,2,41,1586
0,0,1,12.218495165528731,3,2,2,1,13184,8.653296274408579,0,1,9,1,30,1587
0,1,0,11.813030057420567,2,2,1,3,12523,7.817222785508166,0,0,8,3,58,1588
0,0,0,11.119882876860622,1,2,4,1,24081,0.0,0,0,1,1,5,1589
0,1,0,11.813030057420567,2,2,1,3,12523,7.817222785508166,0,0,8,3,46,1588
0,1,1,12.323855681186558,1,2,1,1,23486,0.0,0,0,1,2,11,1590
0,1,0,12.506177237980511,4,2,1,1,13768,8.448271745949816,0,0,16,4,20,1591
0,0,0,11.630708500626612,3,1,1,1,9582,6.617402977974478,0,0,2,3,16,1592
1,1,1,12.323855681186558,3,1,1,1,15296,8.353497098745448,1,0,5,3,51,1593
0,1,1,12.218495165528731,4,2,1,1,16200,8.196436811235028,0,0,6,3,11,1594
1,0,1,12.218495165528731,2,1,1,1,13426,8.817890200945513,0,1,3,3,55,1595
0,0,1,12.218495165528731,4,2,4,1,15784,8.501063809486354,0,0,1,1,19,110
0,0,1,12.506177237980511,4,2,1,2,13081,7.2633296174768365,0,0,8,2,10,1596
0,0,0,11.407564949312402,1,1,1,1,20473,0.0,0,0,1,2,34,1597
0,1,1,11.744037185933616,2,1,1,1,14419,7.786551806428712,1,0,1,2,14,1303
0,0,1,11.70766954176274,2,2,1,1,11007,6.637258031284457,0,0,1,3,4,1598
0,0,1,11.502875129116727,4,2,1,1,18563,9.022201929860664,1,0,3,2,44,1599
0,0,1,12.100712129872347,4,2,1,1,17483,7.093404625868766,0,0,6,2,43,1600
0,0,0,11.813030057420567,3,1,4,1,18473,7.836764783264067,0,0,13,1,32,1445
1,0,1,11.547326891687561,2,1,3,1,19632,7.700295203420117,1,0,5,1,50,1601
0,0,1,12.218495165528731,2,1,1,1,22318,6.338594078203183,0,0,12,2,4,1602
0,1,1,11.813030057420567,2,2,1,1,12334,6.133398042996649,0,0,9,4,30,1603
0,0,1,12.173032791451973,3,1,5,1,18787,6.754604099487962,0,0,12,2,7,1604
1,1,0,13.199324418540456,3,2,1,1,17249,7.4318919168078,0,0,3,2,34,776
0,1,1,11.407564949312402,1,1,4,1,21973,0.0,0,0,1,1,3,1605
0,0,0,11.407564949312402,1,1,1,1,20495,0.0,0,0,1,2,37,1293
0,0,1,11.813030057420567,2,2,1,1,13599,6.274762021241939,0,0,11,3,6,1606
0,0,1,10.714417768752456,3,1,1,1,15951,6.22455842927536,0,0,2,3,41,1607
0,0,0,12.218495165528731,2,2,2,1,11991,6.561030665896573,0,1,3,1,52,1608
1,1,1,11.630708500626612,2,1,1,1,18293,6.257667587882639,1,0,1,2,40,1609
0,0,1,11.813030057420567,2,1,1,1,20296,7.479299637782834,0,0,4,2,42,1610
1,1,1,11.407564949312402,2,1,1,2,11176,8.03268487596762,1,0,1,2,40,283
0,0,1,11.813030057420567,3,1,1,1,11088,7.277938572945661,0,0,13,2,10,1048
0,1,1,11.813030057420567,3,2,1,1,14810,7.412160334945205,0,0,3,2,50,1611
0,0,1,11.630708500626612,1,1,1,1,24327,0.0,0,0,1,2,14,376
1,0,1,11.813030057420567,2,2,1,2,14734,8.062432791583195,1,0,1,2,19,1612
0,1,1,12.323855681186558,1,1,1,1,21717,0.0,0,0,1,2,18,1613
0,0,0,12.100712129872347,2,1,1,1,18234,7.994969522697877,1,0,6,2,10,37
1,1,0,11.407564949312402,2,1,1,2,9087,6.9584483932976555,0,0,3,3,12,1614
1,0,1,11.41751528016557,1,1,1,1,22233,0.0,0,0,1,2,23,1615
1,1,0,12.100712129872347,3,1,1,1,14781,7.984462732262196,1,0,8,4,7,1616
0,0,1,12.911642346088676,4,1,1,1,18459,8.329899292995725,0,0,7,4,5,102
0,0,1,11.630708500626612,1,3,4,1,22212,0.0,0,0,1,1,25,1617
0,0,0,11.967180737247824,2,1,1,1,12915,8.063062911326792,0,0,2,2,16,1618
0,1,1,11.967180737247824,2,1,1,1,10808,7.461640392208575,0,0,6,3,28,1619
0,0,1,12.100712129872347,3,2,5,1,12946,5.834810737062605,0,1,2,2,17,1131
0,0,1,11.630708500626612,2,1,1,1,10165,7.836369760545124,1,0,3,3,19,1620
1,1,0,12.323855681186558,2,1,1,1,19972,8.796490207333578,0,0,3,2,13,1621
0,1,0,12.100712129872347,3,2,1,1,13809,6.652863029353347,0,0,9,3,16,1622
1,0,0,12.218495165528731,2,1,1,1,10512,6.261491684321042,0,0,1,3,52,1623
0,0,1,12.323855681186558,3,2,1,1,11290,6.439350371100098,1,1,6,4,11,1624
1,0,0,12.66032791780777,2,1,1,1,10860,6.90975328164481,1,0,4,2,19,1134
0,1,1,12.58621994565405,2,2,2,1,12284,6.75110146893676,0,0,8,1,20,1625
0,0,0,11.630708500626612,1,1,5,1,23272,0.0,0,0,1,2,40,383
1,1,1,12.261980277468469,4,1,1,1,15047,8.929832503272403,0,0,6,2,7,1626
0,0,1,11.908340237224891,1,1,1,1,19276,0.0,0,0,1,2,22,289
1,0,1,10.357742824813725,1,1,1,1,22564,0.0,0,0,1,2,1,1627
0,0,1,11.630708500626612,2,1,5,1,18393,8.720950028930258,0,0,1,2,29,1628
0,0,0,11.967180737247824,3,2,1,1,12071,6.836259277277067,1,0,3,3,17,1629
1,1,1,12.688498794774466,2,2,1,1,11296,8.065265208897733,1,0,11,3,56,1047
1,1,0,11.813030057420567,2,1,1,1,18109,8.156223323194624,0,0,5,2,35,1630
0,0,1,12.66032791780777,2,2,1,1,15527,8.2409125416889,1,0,9,2,5,1631
1,1,1,12.45488394359296,3,2,1,1,21503,7.423568444259167,0,1,6,2,13,1632
1,0,0,11.407564949312402,3,1,1,1,12906,7.811163385025279,1,0,3,5,2,1633
1,1,1,12.506177237980511,3,1,1,1,18101,7.499423290592229,0,0,1,2,32,1634
1,0,1,11.245046019814627,1,1,1,1,17349,0.0,0,0,1,2,15,1635
1,0,0,12.100712129872347,2,2,1,2,13484,7.790696031174738,1,0,11,2,28,1636
0,1,1,11.630708500626612,2,2,1,1,11353,7.748028524432376,0,1,9,2,13,1033
1,1,1,11.813030057420567,2,2,1,1,9075,6.421622267806518,1,0,2,2,8,310
0,0,0,12.218495165528731,3,1,1,1,13079,7.824046010856292,1,0,8,2,43,90
0,0,0,11.813030057420567,2,2,1,1,10675,7.158513997329321,1,0,6,2,39,1637
1,1,0,11.813030057420567,2,1,1,1,18934,7.557994958530806,0,0,3,3,43,862
0,0,0,13.017002861746503,2,2,1,2,20343,7.516977224604321,1,0,1,2,56,1460
0,1,1,11.184421397998193,2,1,1,1,17136,7.144407180321139,0,0,2,3,3,1638
0,1,0,12.419165860990882,2,1,3,1,13546,7.669961995473577,0,0,3,1,10,1639
0,0,1,11.813030057420567,1,1,1,1,23351,0.0,0,0,1,2,26,1640
0,1,1,11.813030057420567,2,2,1,1,13474,7.970740390007095,1,0,9,2,25,1641
1,1,0,12.218495165528731,2,1,1,1,19120,8.205764725234456,0,0,5,2,30,1642
0,0,0,11.813030057420567,2,1,5,1,10151,7.037905963447182,0,0,3,3,34,132
1,0,1,11.744037185933616,2,1,1,1,10324,6.2422232654551655,1,0,3,2,31,1643
1,1,1,11.630708500626612,2,1,1,1,18731,8.388905171114706,0,0,3,2,20,273
0,0,0,11.70766954176274,3,1,1,1,18828,8.73165920153676,0,0,1,2,23,64
1,0,0,12.323855681186558,2,2,1,1,18093,7.821643126239982,0,0,8,3,38,1644
0,0,1,11.967180737247824,2,1,1,1,14133,5.225746673713202,0,0,2,3,12,1645
0,0,0,11.99535161421452,2,1,1,3,15137,7.713784616598755,1,0,2,3,40,1646
0,0,1,11.407564949312402,2,4,1,1,16684,7.804659297056102,0,0,7,2,37,1647
0,1,1,12.100712129872347,3,1,3,1,14329,8.729235349659273,0,0,3,2,30,1648
0,0,1,13.353475098367715,2,2,3,1,22001,7.3395376954076745,1,0,9,1,35,35
1,0,1,11.502875129116727,2,1,1,1,14226,6.934397209928558,1,0,3,4,50,1649
1,1,1,11.407564949312402,1,2,1,1,20618,0.0,0,0,1,2,56,1650
0,0,0,12.100712129872347,3,3,1,2,8247,6.066108090103747,1,1,2,2,17,1651
0,0,0,11.407564949312402,1,1,1,1,20473,0.0,0,0,1,2,23,1597
0,1,1,12.218495165528731,1,1,1,1,19031,0.0,0,0,1,2,30,1
1,1,0,12.506177237980511,2,2,1,4,10817,5.318119993844216,0,0,3,3,16,1652
0,0,0,11.630708500626612,1,1,4,1,24246,0.0,0,0,1,1,41,1653
0,1,1,11.119882876860622,1,3,1,1,21350,0.0,0,0,1,2,17,1532
0,0,1,11.407564949312402,1,1,3,1,20451,0.0,0,0,1,1,28,849
1,1,1,12.323855681186558,2,1,1,5,15090,8.819073983267831,0,0,8,3,33,1654
0,1,1,12.793859310432293,2,2,1,1,17763,7.821643126239982,0,0,1,2,57,1655
0,1,1,11.744037185933616,3,1,1,1,10302,6.5998704992128365,0,0,6,2,24,170
0,0,1,12.323855681186558,2,2,1,1,10029,7.903226808730733,0,0,1,4,24,1656
0,0,1,12.14950229404178,1,1,4,1,20858,0.0,0,0,1,1,25,1657
0,0,1,11.99535161421452,1,1,1,1,22740,0.0,0,0,1,2,57,1658
0,0,0,12.218495165528731,3,2,1,1,17807,8.020270472819238,0,0,9,2,14,1659
0,0,0,11.407564949312402,3,1,2,2,7757,6.803505257608338,0,0,2,1,2,1660
1,0,1,12.100712129872347,2,1,2,1,10809,7.755767170102998,1,0,1,1,6,652
0,1,1,11.813030057420567,2,2,1,1,14863,8.391176350832751,0,0,8,3,16,1661
1,1,1,12.911642346088676,2,2,1,1,10323,7.872073979866873,1,1,8,2,31,1662
0,0,1,11.630708500626612,4,2,1,3,22339,8.420902531097951,0,0,9,2,15,1663
0,0,1,11.813030057420567,1,1,1,1,22886,0.0,0,0,1,2,57,1664
1,0,1,11.119882876860622,2,1,1,1,11822,7.462789157412448,1,0,8,4,1,1665
0,0,0,11.938193200374572,2,3,1,1,11881,6.57507584059962,1,1,2,3,5,1666
1,1,1,11.967180737247824,3,1,1,1,9066,7.786551806428712,0,0,13,3,28,1667
1,0,1,12.58621994565405,3,2,2,4,9990,7.108244139731541,0,0,2,1,27,1668
0,1,1,11.813030057420567,3,1,1,1,13399,7.234898420314831,0,0,11,3,40,1669
1,1,1,11.119882876860622,1,1,1,1,22981,0.0,0,0,1,2,60,1670
0,0,1,12.506177237980511,3,1,1,1,19798,8.42989086301344,0,0,1,2,2,246
0,1,1,11.630708500626612,3,2,5,1,10551,8.006700845440367,0,1,6,3,7,552
0,0,1,12.100712129872347,2,1,1,1,12699,7.818027938530729,0,0,6,2,17,1671
0,1,1,12.419165860990882,2,2,1,1,11961,7.707512194600341,1,0,9,2,26,1672
1,0,1,11.908340237224891,3,2,2,1,9382,7.6255950721324535,0,1,7,1,49,1673
1,1,1,12.323855681186558,3,1,2,1,8345,6.672032945461067,0,0,3,1,16,1674
1,1,0,11.99535161421452,2,1,1,1,19340,8.316300249036848,1,1,4,2,42,1675
0,0,0,11.813030057420567,2,1,1,2,12278,6.76849321164863,0,0,1,2,3,1676
0,0,1,12.100712129872347,2,3,2,1,15800,8.68946441235669,0,0,2,1,51,1677
1,1,0,12.100712129872347,2,1,1,1,20037,7.762170607138205,1,0,5,2,22,1678
0,0,1,11.502875129116727,1,2,3,1,24611,0.0,0,0,1,1,5,1679
0,0,1,12.218495165528731,3,1,4,3,23253,8.796036315200814,0,0,12,1,19,1680
1,0,1,12.100712129872347,2,1,5,1,13487,6.977281341630747,0,1,3,2,17,1681
0,0,1,11.813030057420567,1,1,2,1,23939,0.0,0,0,1,1,3,1682
1,1,1,12.323855681186558,2,1,1,1,8824,7.0317412587631285,0,0,1,2,6,1683
0,0,0,11.813030057420567,3,3,2,1,17615,5.8289456176102075,0,0,9,1,44,328
1,1,1,12.100712129872347,2,1,1,1,17158,8.003363058629947,0,0,2,2,7,1684
0,0,1,11.779128505744886,4,1,1,1,12676,8.147867129923947,0,0,6,2,57,1685
0,0,1,11.630708500626612,1,1,1,1,21642,0.0,0,0,1,2,8,1166
0,0,0,12.996800154428984,4,2,1,1,18261,8.96341629199657,0,0,6,2,9,1686
0,0,0,11.967180737247824,2,1,5,4,15635,7.528869256642251,0,0,2,4,35,1687
0,0,0,11.813030057420567,2,1,1,1,15839,7.330405211844402,1,0,2,2,29,928
0,0,1,11.119882876860622,1,1,1,1,21732,0.0,0,0,1,2,45,1688
0,0,1,11.813030057420567,1,1,1,1,17090,0.0,0,0,1,2,14,1689
1,0,1,11.302204433654575,3,2,2,1,9874,7.564757012905729,0,0,3,1,39,1690
0,1,0,11.813030057420567,2,2,1,1,13525,8.4071550862073,1,0,6,5,11,1691
1,0,0,12.218495165528731,2,1,1,3,18281,8.187855443695623,0,0,3,2,7,1546
1,1,1,12.66032791780777,3,1,1,1,21871,6.887552571664617,0,0,5,2,35,1692
0,0,1,11.813030057420567,2,2,1,1,13299,7.395721608602045,0,0,3,2,6,1693
0,0,0,11.119882876860622,2,1,1,3,13891,5.517452896464707,1,0,6,4,4,1694
0,0,0,10.60905725309463,1,1,2,1,21091,0.0,0,0,1,1,21,1695
0,0,0,11.119882876860622,2,1,1,2,16182,7.947325027016463,1,0,13,2,31,1696
0,0,0,11.813030057420567,2,1,1,1,15839,7.330405211844402,1,0,2,2,25,928
0,0,1,12.100712129872347,4,1,1,1,17253,8.358900612421644,0,0,1,2,42,1697
1,1,1,12.100712129872347,3,1,1,1,17975,8.153925132007862,0,0,5,2,2,1698
0,0,0,12.382124589310534,2,1,1,1,19305,8.10076824307173,1,0,3,2,41,1699
0,1,1,11.407564949312402,4,1,1,1,12690,8.401108712395436,0,0,13,4,6,1491
0,0,1,12.323855681186558,3,1,1,1,17401,9.165343006045447,0,0,15,2,21,1700
1,1,0,12.323855681186558,2,1,1,1,12293,8.187855443695623,0,0,8,4,5,1701
0,1,1,11.630708500626612,2,2,1,1,14133,7.899524472032198,0,0,11,4,35,1060
0,1,0,12.218495165528731,3,3,3,1,14096,7.20414929203594,0,1,9,1,55,1702
